hour,week_day,id_day_type,day_hour,appliance_electricity_dpt1,hot_water_dpt1,occupancy_dpt1,ventilation_supply_temperature_dpt1,appliance_electricity_dpt2,hot_water_dpt2,occupancy_dpt2,ventilation_supply_temperature_dpt2,appliance_electricity_dpt3,hot_water_dpt3,occupancy_dpt3,ventilation_supply_temperature_dpt3,appliance_electricity_dpt4,hot_water_dpt4,occupancy_dpt4,ventilation_supply_temperature_dpt4,appliance_electricity_dpt5,hot_water_dpt5,occupancy_dpt5,ventilation_supply_temperature_dpt5,appliance_electricity_dpt6,hot_water_dpt6,occupancy_dpt6,ventilation_supply_temperature_dpt6,appliance_electricity_dpt7,hot_water_dpt7,occupancy_dpt7,ventilation_supply_temperature_dpt7,appliance_electricity_dpt8,hot_water_dpt8,occupancy_dpt8,ventilation_supply_temperature_dpt8,appliance_electricity_dpt9,hot_water_dpt9,occupancy_dpt9,ventilation_supply_temperature_dpt9,appliance_electricity_dpt10,hot_water_dpt10,occupancy_dpt10,ventilation_supply_temperature_dpt10,appliance_electricity_dpt11,hot_water_dpt11,occupancy_dpt11,ventilation_supply_temperature_dpt11,appliance_electricity_dpt12,hot_water_dpt12,occupancy_dpt12,ventilation_supply_temperature_dpt12,appliance_electricity_dpt13,hot_water_dpt13,occupancy_dpt13,ventilation_supply_temperature_dpt13,appliance_electricity_dpt14,hot_water_dpt14,occupancy_dpt14,ventilation_supply_temperature_dpt14
48,3,1,24,186.2586818,8007.72,1,18.495043,794.5184499,8007.72,1,18.495043,215.3585545,8007.72,1,18.495043,881.8738899,8007.72,1,18.495043,189.7946055,8007.72,1,18.495043,787.4887676,8007.72,1,18.495043,3400.51031,18.7029,0,19,28313.71131,18.7029,0,16,3400.51031,18.7029,0,19,19386.78464,18.7029,0,16,3400.51031,18.7029,0,19,7948.789556,18.7029,0,16,3400.51031,18.7029,0,19,8399.952997,18.7029,0,16
49,4,1,1,94.66452817,3093.28,1,18.41333,410.2129554,3093.28,1,18.41333,144.5251322,3093.28,1,18.41333,581.6503954,3093.28,1,18.41333,126.0791481,3093.28,1,18.41333,516.0933874,3093.28,1,18.41333,3396.067909,17.4246,0,19,28305.59031,17.4246,0,16,3396.067909,17.4246,0,19,19378.66364,17.4246,0,16,3396.067909,17.4246,0,19,7940.668553,17.4246,0,16,3396.067909,17.4246,0,19,8391.831994,17.4246,0,16
50,4,1,2,94.66452817,1286.22,1,18.363505,410.2129554,1286.22,1,18.363505,144.5251322,1286.22,1,18.363505,581.6503954,1286.22,1,18.363505,126.0791481,1286.22,1,18.363505,516.0933874,1286.22,1,18.363505,3394.290948,16.6558,0,19,28302.34191,16.6558,0,16,3394.290948,16.6558,0,19,19375.41524,16.6558,0,16,3394.290948,16.6558,0,19,7937.420152,16.6558,0,16,3394.290948,16.6558,0,19,8388.583593,16.6558,0,16
51,4,1,3,94.66452817,255.128,1,18.35354,410.2129554,255.128,1,18.35354,144.5251322,255.128,1,18.35354,581.6503954,255.128,1,18.35354,126.0791481,255.128,1,18.35354,516.0933874,255.128,1,18.35354,3395.179428,16.6638,0,19,28303.96611,16.6638,0,16,3395.179428,16.6638,0,19,19377.03944,16.6638,0,16,3395.179428,16.6638,0,19,7939.044352,16.6638,0,16,3395.179428,16.6638,0,19,8390.207794,16.6638,0,16
52,4,1,4,94.66452817,513.783,1,18.315673,410.2129554,513.783,1,18.315673,144.5251322,513.783,1,18.315673,581.6503954,513.783,1,18.315673,126.0791481,513.783,1,18.315673,516.0933874,513.783,1,18.315673,3399.91799,16.8621,0,19,28312.62851,16.8621,0,16,3399.91799,16.8621,0,19,19385.70184,16.8621,0,16,3399.91799,16.8621,0,19,7947.706755,16.8621,0,16,3399.91799,16.8621,0,19,8398.870197,16.8621,0,16
53,4,1,5,139.1518094,1803.53,1,18.1941,590.3886697,1803.53,1,18.1941,168.2516822,1803.53,1,18.1941,677.7441097,1803.53,1,18.1941,142.6877331,1803.53,1,18.1941,583.3589874,1803.53,1,18.1941,3409.987433,17.6905,0,19,28331.03612,17.6905,0,16,3409.987433,17.6905,0,19,19404.10945,17.6905,0,16,3409.987433,17.6905,0,19,7966.114362,17.6905,0,16,3409.987433,17.6905,0,19,8417.277803,17.6905,0,16
54,4,1,6,317.1009344,6973.1,1,18.102422,1311.091527,6973.1,1,18.102422,263.1578822,6973.1,1,18.102422,1062.118967,6973.1,1,18.102422,209.1220731,6973.1,1,18.102422,852.4213874,6973.1,1,18.102422,3425.980079,18.8318,0,19,28360.27173,18.8318,0,16,3425.980079,18.8318,0,19,19433.34506,18.8318,0,16,3425.980079,18.8318,0,19,10593.99884,18.8318,0,16,3425.980079,18.8318,0,19,11721.90745,18.8318,0,16
55,4,1,7,450.5627782,14991.4,1,18.048611,1851.61867,14991.4,1,18.048611,334.3375322,14991.4,1,18.048611,1350.40011,14991.4,1,18.048611,193.2345081,14991.4,1,18.048611,796.6160946,14991.4,1,18.048611,3447.007446,20.8171,0,19,28398.71114,20.8171,1,16,3447.007446,20.8171,0,19,19471.78447,20.8171,1,16,3447.007446,20.8171,0,19,13231.08713,20.8171,1,16,3447.007446,20.8171,0,19,15035.74089,20.8171,1,16
56,4,1,8,495.0500594,19647.2,0,17.97487,2031.794384,19647.2,0,17.97487,358.0640822,19647.2,0,17.97487,1446.493824,19647.2,0,17.97487,167.0212821,19647.2,0,17.97487,694.7212882,19647.2,0,17.97487,31587.66826,23.89,0,19,28438.77476,23.89,1,16,21814.90201,23.89,0,19,19511.84809,23.89,1,16,5673.4329,23.89,0,19,15003.58332,23.89,1,16,6293.21245,23.89,0,19,17259.40053,23.89,1,16
57,4,1,9,94.66452817,18871.2,0,17.980849,410.2129554,18871.2,0,17.980849,144.5251322,18871.2,0,17.980849,581.6503954,18871.2,0,17.980849,96.16452817,18871.2,0,17.980849,411.7129554,18871.2,0,17.980849,9111.330374,27.6568,0,19,10794.9995,27.6568,1,16,10811.01207,27.6568,0,19,10883.7934,27.6568,1,16,4810.287144,27.6568,0,19,8107.961211,27.6568,1,16,6669.625795,27.6568,0,19,10363.77842,27.6568,1,16
58,4,1,10,94.66452817,14474.1,0,18.044625,410.2129554,14474.1,0,18.044625,144.5251322,14474.1,0,18.044625,581.6503954,14474.1,0,18.044625,96.16452817,14474.1,0,18.044625,411.7129554,14474.1,0,18.044625,9124.065259,30.5359,1,19,10818.27971,30.5359,1,16,10823.74695,30.5359,1,19,10907.07361,30.5359,1,16,5704.825871,30.5359,1,19,7784.754904,30.5359,1,16,8803.723622,30.5359,1,19,9589.40867,30.5359,1,16
59,4,1,11,94.66452817,11887.6,0,18.064555,410.2129554,11887.6,0,18.064555,144.5251322,11887.6,0,18.064555,581.6503954,11887.6,0,18.064555,96.16452817,11887.6,0,18.064555,411.7129554,11887.6,0,18.064555,9130.284621,31.609,1,19,10829.64911,31.609,1,16,10829.96632,31.609,1,19,10918.44301,31.609,1,16,5711.045233,31.609,1,19,8142.610824,31.609,1,16,8809.942985,31.609,1,19,10398.42803,31.609,1,16
60,4,1,12,94.66452817,11111.6,0,18.132317,410.2129554,11111.6,0,18.132317,144.5251322,11111.6,0,18.132317,581.6503954,11111.6,0,18.132317,96.16452817,11111.6,0,18.132317,411.7129554,11111.6,0,18.132317,9130.580781,31.3681,1,19,10830.19051,31.3681,0,16,10830.26248,31.3681,1,19,10918.98441,31.3681,0,16,5270.439472,31.3681,1,19,7276.935934,31.3681,0,16,7749.557673,31.3681,1,19,8404.844538,31.3681,0,16
61,4,1,13,349.302015,10852.9,1,18.13431,1488.437056,10852.9,1,18.13431,357.6411565,10852.9,1,18.13431,1491.710496,10852.9,1,18.13431,312.0328844,10852.9,1,18.13431,1320.414933,10852.9,1,18.13431,9125.249899,30.6883,0,19,10820.44531,30.6883,1,16,10824.93159,30.6883,0,19,10909.23921,30.6883,1,16,4383.304748,30.6883,0,19,7786.920504,30.6883,1,16,5622.863848,30.6883,0,19,9591.574271,30.6883,1,16
62,4,1,14,183.6390907,10852.9,0,18.142282,770.564384,10852.9,0,18.142282,191.9782322,10852.9,0,18.142282,773.837824,10852.9,0,18.142282,120.5172441,10852.9,0,18.142282,506.3776082,10852.9,0,18.142282,9115.180456,30.1743,0,19,10802.0377,30.1743,1,16,10814.86215,30.1743,0,19,10890.8316,30.1743,1,16,4814.137225,30.1743,0,19,8114.999414,30.1743,1,16,6673.475876,30.1743,0,19,10370.81662,30.1743,1,16
63,4,1,15,94.66452817,9818.32,0,18.100429,410.2129554,9818.32,0,18.100429,144.5251322,9818.32,0,18.100429,581.6503954,9818.32,0,18.100429,96.16452817,9818.32,0,18.100429,411.7129554,9818.32,0,18.100429,9100.964771,29.3384,1,19,10776.05049,29.3384,1,16,10800.64647,29.3384,1,19,10864.84439,29.3384,1,16,5681.725382,29.3384,1,19,8089.012205,29.3384,1,16,8780.623134,29.3384,1,19,10344.82941,29.3384,1,16
64,4,1,16,94.66452817,8783.7,0,18.018716,410.2129554,8783.7,0,18.018716,144.5251322,8783.7,0,18.018716,581.6503954,8783.7,0,18.018716,96.16452817,8783.7,0,18.018716,411.7129554,8783.7,0,18.018716,31580.56042,27.6442,1,19,28425.78115,27.6442,1,16,21807.79417,27.6442,1,19,19498.85448,27.6442,1,16,12279.85387,27.6442,1,19,13258.15713,27.6442,1,16,14758.97207,27.6442,1,19,15062.8109,27.6442,1,16
65,4,1,17,1007.50105,7749.07,0,17.903122,4365.837882,7749.07,0,17.903122,1057.361654,7749.07,0,17.903122,4537.275322,7749.07,0,17.903122,1009.00105,7749.07,0,17.903122,4367.337882,7749.07,0,17.903122,31566.93705,25.6679,0,19,28400.87674,25.6679,1,16,21794.1708,25.6679,0,19,19473.95007,25.6679,1,16,10061.7209,25.6679,0,19,13233.25273,25.6679,1,16,11921.05955,25.6679,0,19,15037.90649,25.6679,1,16
66,4,1,18,2275.05369,11370.2,0,17.753647,9732.540947,11370.2,0,17.753647,2117.306982,11370.2,0,17.753647,9063.158387,11370.2,0,17.753647,1909.181066,11370.2,0,17.753647,8242.198377,11370.2,0,17.753647,31556.86761,24.3143,0,19,28382.46914,24.3143,1,16,21784.10136,24.3143,0,19,19455.54247,24.3143,1,16,5642.632249,24.3143,0,19,13214.84512,24.3143,1,16,6262.411799,24.3143,0,19,15019.49889,24.3143,1,16
67,4,1,19,821.2770078,13698.1,1,17.659976,3432.841989,13698.1,1,17.659976,663.5302993,13698.1,1,17.659976,2763.459429,13698.1,1,17.659976,534.4045713,13698.1,1,17.659976,2253.913992,13698.1,1,17.659976,3431.607121,23.8443,0,19,28370.55833,23.8443,0,16,3431.607121,23.8443,0,19,19443.63166,23.8443,0,16,3431.607121,23.8443,0,19,10604.28545,23.8443,0,16,3431.607121,23.8443,0,19,11732.19405,23.8443,0,16
68,4,1,20,1384.756342,16284.7,1,17.602179,5874.585771,16284.7,1,17.602179,1227.009634,16284.7,1,17.602179,5205.203211,16284.7,1,17.602179,1097.883906,16284.7,1,17.602179,4695.657774,16284.7,1,17.602179,3426.572399,23.7206,0,19,28361.35453,23.7206,0,16,3426.572399,23.7206,0,19,19434.42786,23.7206,0,16,3426.572399,23.7206,0,19,10595.08164,23.7206,0,16,3426.572399,23.7206,0,19,11722.99025,23.7206,0,16
69,4,1,21,618.3393378,13439.5,1,17.749661,2566.047924,13439.5,1,17.749661,481.3533605,13439.5,1,17.749661,1980.747364,13439.5,1,17.749661,362.6673145,13439.5,1,17.749661,1513.483161,13439.5,1,17.749661,3420.945357,23.6658,0,19,28351.06793,23.6658,0,16,3420.945357,23.6658,0,19,19424.14126,23.6658,0,16,3420.945357,23.6658,0,19,10584.79504,23.6658,0,16,3420.945357,23.6658,0,19,11712.70364,23.6658,0,16
70,4,1,22,428.8952344,13439.5,1,17.871234,1795.533493,13439.5,1,17.871234,374.9521821,13439.5,1,17.871234,1546.560933,13439.5,1,17.871234,320.9163731,13439.5,1,17.871234,1336.863354,13439.5,1,17.871234,3414.133675,22.5497,0,19,28338.61572,22.5497,0,16,3414.133675,22.5497,0,19,19411.68905,22.5497,0,16,3414.133675,22.5497,0,19,10572.34283,22.5497,0,16,3414.133675,22.5497,0,19,11700.25144,22.5497,0,16
71,4,1,23,358.9938595,10335.6,1,17.859276,1530.435049,10335.6,1,17.859276,367.333001,10335.6,1,17.859276,1533.708489,10335.6,1,17.859276,334.651087,10335.6,1,17.859276,1410.495252,10335.6,1,17.859276,3406.729672,20.8995,0,19,28325.08072,20.8995,0,16,3406.729672,20.8995,0,19,19398.15405,20.8995,0,16,3406.729672,20.8995,0,19,7960.15896,20.8995,0,16,3406.729672,20.8995,0,19,8411.322401,20.8995,0,16
72,4,1,24,172.9605695,8007.72,1,17.789521,736.8932966,8007.72,1,17.789521,202.0604422,8007.72,1,17.789521,824.2487366,8007.72,1,17.789521,176.4964932,8007.72,1,17.789521,729.8636143,8007.72,1,17.789521,3400.51031,18.7029,0,19,28313.71131,18.7029,0,16,3400.51031,18.7029,0,19,19386.78464,18.7029,0,16,3400.51031,18.7029,0,19,7948.789556,18.7029,0,16,3400.51031,18.7029,0,19,8399.952997,18.7029,0,16
73,5,1,1,94.66452817,3093.28,1,17.709801,410.2129554,3093.28,1,17.709801,144.5251322,3093.28,1,17.709801,581.6503954,3093.28,1,17.709801,126.0791481,3093.28,1,17.709801,516.0933874,3093.28,1,17.709801,3396.067909,17.4246,0,19,6208.235973,17.4246,0,16,3396.067909,17.4246,0,19,6208.235973,17.4246,0,16,3396.067909,17.4246,0,19,6208.235973,17.4246,0,16,3396.067909,17.4246,0,19,6208.235973,17.4246,0,16
74,5,1,2,94.66452817,1286.22,1,17.650011,410.2129554,1286.22,1,17.650011,144.5251322,1286.22,1,17.650011,581.6503954,1286.22,1,17.650011,126.0791481,1286.22,1,17.650011,516.0933874,1286.22,1,17.650011,3394.290948,16.6558,0,19,6204.987572,16.6558,0,16,3394.290948,16.6558,0,19,6204.987572,16.6558,0,16,3394.290948,16.6558,0,19,6204.987572,16.6558,0,16,3394.290948,16.6558,0,19,6204.987572,16.6558,0,16
75,5,1,3,94.66452817,255.128,1,17.618123,410.2129554,255.128,1,17.618123,144.5251322,255.128,1,17.618123,581.6503954,255.128,1,17.618123,126.0791481,255.128,1,17.618123,516.0933874,255.128,1,17.618123,3395.179428,16.6638,0,19,6206.611772,16.6638,0,16,3395.179428,16.6638,0,19,6206.611772,16.6638,0,16,3395.179428,16.6638,0,19,6206.611772,16.6638,0,16,3395.179428,16.6638,0,19,6206.611772,16.6638,0,16
76,5,1,4,94.66452817,513.783,1,17.61613,410.2129554,513.783,1,17.61613,144.5251322,513.783,1,17.61613,581.6503954,513.783,1,17.61613,126.0791481,513.783,1,17.61613,516.0933874,513.783,1,17.61613,3399.91799,16.8621,0,19,6215.274175,16.8621,0,16,3399.91799,16.8621,0,19,6215.274175,16.8621,0,16,3399.91799,16.8621,0,19,6215.274175,16.8621,0,16,3399.91799,16.8621,0,19,6215.274175,16.8621,0,16
77,5,1,5,139.1518094,1803.53,1,17.661969,590.3886697,1803.53,1,17.661969,168.2516822,1803.53,1,17.661969,677.7441097,1803.53,1,17.661969,142.6877331,1803.53,1,17.661969,583.3589874,1803.53,1,17.661969,3409.987433,17.6905,0,19,6233.681782,17.6905,0,16,3409.987433,17.6905,0,19,6233.681782,17.6905,0,16,3409.987433,17.6905,0,19,6233.681782,17.6905,0,16,3409.987433,17.6905,0,19,6233.681782,17.6905,0,16
78,5,1,6,317.1009344,6973.1,1,17.741689,1311.091527,6973.1,1,17.741689,263.1578822,6973.1,1,17.741689,1062.118967,6973.1,1,17.741689,209.1220731,6973.1,1,17.741689,852.4213874,6973.1,1,17.741689,3425.980079,18.8318,0,19,6262.917392,18.8318,0,16,3425.980079,18.8318,0,19,6262.917392,18.8318,0,16,3425.980079,18.8318,0,19,6262.917392,18.8318,0,16,3425.980079,18.8318,0,19,6262.917392,18.8318,0,16
79,5,1,7,450.5627782,14991.4,1,17.849311,1851.61867,14991.4,1,17.849311,334.3375322,14991.4,1,17.849311,1350.40011,14991.4,1,17.849311,193.2345081,14991.4,1,17.849311,796.6160946,14991.4,1,17.849311,3447.007446,20.8171,0,19,6301.356805,20.8171,0,16,3447.007446,20.8171,0,19,6301.356805,20.8171,0,16,3447.007446,20.8171,0,19,6301.356805,20.8171,0,16,3447.007446,20.8171,0,19,6301.356805,20.8171,0,16
80,5,1,8,496.1995573,19647.2,0,18.018716,2036.775541,19647.2,0,18.018716,359.21358,19647.2,0,18.018716,1451.474981,19647.2,0,18.018716,168.17078,19647.2,0,18.018716,699.7024455,19647.2,0,18.018716,3468.923294,23.89,0,19,6341.420419,23.89,0,16,3468.923294,23.89,0,19,6341.420419,23.89,0,16,3468.923294,23.89,0,19,6341.420419,23.89,0,16,3468.923294,23.89,0,19,6341.420419,23.89,0,16
81,5,1,9,94.66452817,18871.2,0,18.032667,410.2129554,18871.2,0,18.032667,144.5251322,18871.2,0,18.032667,581.6503954,18871.2,0,18.032667,96.16452817,18871.2,0,18.032667,411.7129554,18871.2,0,18.032667,3487.581381,27.6568,0,19,6375.528631,27.6568,0,16,3487.581381,27.6568,0,19,6375.528631,27.6568,0,16,3487.581381,27.6568,0,19,6375.528631,27.6568,0,16,3487.581381,27.6568,0,19,6375.528631,27.6568,0,16
82,5,1,10,136.8127824,14474.1,0,18.116373,592.8553903,14474.1,0,18.116373,186.6733864,14474.1,0,18.116373,764.2928303,14474.1,0,18.116373,138.3127824,14474.1,0,18.116373,594.3553903,14474.1,0,18.116373,3500.316265,30.5359,0,19,6398.80884,30.5359,0,16,3500.316265,30.5359,0,19,6398.80884,30.5359,0,16,3500.316265,30.5359,0,19,6398.80884,30.5359,0,16,3500.316265,30.5359,0,19,6398.80884,30.5359,0,16
83,5,1,11,255.1434426,11887.6,0,18.216023,1105.621585,11887.6,0,18.216023,305.0040466,11887.6,0,18.216023,1277.059025,11887.6,0,18.216023,256.6434426,11887.6,0,18.216023,1107.121585,11887.6,0,18.216023,3506.535627,31.609,0,19,6410.178244,31.609,0,16,3506.535627,31.609,0,19,6410.178244,31.609,0,16,3506.535627,31.609,0,19,6410.178244,31.609,0,16,3506.535627,31.609,0,19,6410.178244,31.609,0,16
84,5,1,12,1359.562938,11111.6,0,18.297736,5891.439398,11111.6,0,18.297736,1409.423542,11111.6,0,18.297736,6062.876838,11111.6,0,18.297736,1361.062938,11111.6,0,18.297736,5892.939398,11111.6,0,18.297736,3506.831787,31.3681,0,19,6410.719644,31.3681,0,16,3506.831787,31.3681,0,19,6410.719644,31.3681,0,16,3506.831787,31.3681,0,19,6410.719644,31.3681,0,16,3506.831787,31.3681,0,19,6410.719644,31.3681,0,16
85,5,1,13,859.8142919,10852.9,1,18.375463,3700.656923,10852.9,1,18.375463,868.1534334,10852.9,1,18.375463,3703.930363,10852.9,1,18.375463,822.5451613,10852.9,1,18.375463,3532.6348,10852.9,1,18.375463,3501.500906,30.6883,0,19,6400.97444,30.6883,0,16,3501.500906,30.6883,0,19,6400.97444,30.6883,0,16,3501.500906,30.6883,0,19,6400.97444,30.6883,0,16,3501.500906,30.6883,0,19,6400.97444,30.6883,0,16
86,5,1,14,183.6390907,10852.9,0,18.477106,770.564384,10852.9,0,18.477106,191.9782322,10852.9,0,18.477106,773.837824,10852.9,0,18.477106,120.5172441,10852.9,0,18.477106,506.3776082,10852.9,0,18.477106,3491.431462,30.1743,0,19,6382.566834,30.1743,0,16,3491.431462,30.1743,0,19,6382.566834,30.1743,0,16,3491.431462,30.1743,0,19,6382.566834,30.1743,0,16,3491.431462,30.1743,0,19,6382.566834,30.1743,0,16
87,5,1,15,94.66452817,9818.32,0,18.576756,410.2129554,9818.32,0,18.576756,144.5251322,9818.32,0,18.576756,581.6503954,9818.32,0,18.576756,96.16452817,9818.32,0,18.576756,411.7129554,9818.32,0,18.576756,3477.215777,29.3384,0,19,6356.579625,29.3384,0,16,3477.215777,29.3384,0,19,6356.579625,29.3384,0,16,3477.215777,29.3384,0,19,6356.579625,29.3384,0,16,3477.215777,29.3384,0,19,6356.579625,29.3384,0,16
88,5,1,16,153.0409872,8783.7,0,18.666441,663.1776112,8783.7,0,18.666441,202.9015912,8783.7,0,18.666441,834.6150512,8783.7,0,18.666441,154.5409872,8783.7,0,18.666441,664.6776112,8783.7,0,18.666441,3461.815452,27.6442,0,19,6328.426815,27.6442,0,16,3461.815452,27.6442,0,19,6328.426815,27.6442,0,16,3461.815452,27.6442,0,19,6328.426815,27.6442,0,16,3461.815452,27.6442,0,19,6328.426815,27.6442,0,16
89,5,1,17,192.0337571,7749.07,0,18.748154,832.146281,7749.07,0,18.748154,241.8943611,7749.07,0,18.748154,1003.583721,7749.07,0,18.748154,193.5337571,7749.07,0,18.748154,833.646281,7749.07,0,18.748154,3448.192087,25.6679,0,19,6303.522406,25.6679,0,16,3448.192087,25.6679,0,19,6303.522406,25.6679,0,16,3448.192087,25.6679,0,19,6303.522406,25.6679,0,16,3448.192087,25.6679,0,19,6303.522406,25.6679,0,16
90,5,1,18,564.3304314,11370.2,0,18.75214,2319.406825,11370.2,0,18.75214,406.5837229,11370.2,0,18.75214,1650.024265,11370.2,0,18.75214,198.4578069,11370.2,0,18.75214,829.0642546,11370.2,0,18.75214,3438.122643,24.3143,0,19,6285.1148,24.3143,0,16,3438.122643,24.3143,0,19,6285.1148,24.3143,0,16,3438.122643,24.3143,0,19,6285.1148,24.3143,0,16,3438.122643,24.3143,0,19,6285.1148,24.3143,0,16
91,5,1,19,539.5373407,13698.1,1,18.760112,2211.970098,13698.1,1,18.760112,381.7906322,13698.1,1,18.760112,1542.587538,13698.1,1,18.760112,252.6649041,13698.1,1,18.760112,1033.042101,13698.1,1,18.760112,3431.607121,23.8443,0,19,6273.203996,23.8443,0,16,3431.607121,23.8443,0,19,6273.203996,23.8443,0,16,3431.607121,23.8443,0,19,6273.203996,23.8443,0,16,3431.607121,23.8443,0,19,6273.203996,23.8443,0,16
92,5,1,20,642.7667547,16284.7,1,18.821895,2659.297559,16284.7,1,18.821895,485.0200462,16284.7,1,18.821895,1989.914999,16284.7,1,18.821895,355.8943182,16284.7,1,18.821895,1480.369562,16284.7,1,18.821895,3426.572399,23.7206,0,19,6264.000192,23.7206,0,16,3426.572399,23.7206,0,19,6264.000192,23.7206,0,16,3426.572399,23.7206,0,19,6264.000192,23.7206,0,16,3426.572399,23.7206,0,19,6264.000192,23.7206,0,16
93,5,1,21,710.2991651,13439.5,1,18.845811,2964.540509,13439.5,1,18.845811,573.3131879,13439.5,1,18.845811,2379.239949,13439.5,1,18.845811,454.6271418,13439.5,1,18.845811,1911.975746,13439.5,1,18.845811,3420.945357,23.6658,0,19,6253.713589,23.6658,0,16,3420.945357,23.6658,0,19,6253.713589,23.6658,0,16,3420.945357,23.6658,0,19,6253.713589,23.6658,0,16,3420.945357,23.6658,0,19,6253.713589,23.6658,0,16
94,5,1,22,778.2524216,13439.5,1,18.815916,3309.414638,13439.5,1,18.815916,724.3093694,13439.5,1,18.815916,3060.442078,13439.5,1,18.815916,670.2735603,13439.5,1,18.815916,2850.744499,13439.5,1,18.815916,3414.133675,22.5497,0,19,6241.261384,22.5497,0,16,3414.133675,22.5497,0,19,6241.261384,22.5497,0,16,3414.133675,22.5497,0,19,6241.261384,22.5497,0,16,3414.133675,22.5497,0,19,6241.261384,22.5497,0,16
95,5,1,23,183.6390907,10335.6,1,18.758119,770.564384,10335.6,1,18.758119,191.9782322,10335.6,1,18.758119,773.837824,10335.6,1,18.758119,159.2963181,10335.6,1,18.758119,650.6245874,10335.6,1,18.758119,3406.729672,20.8995,0,19,6227.72638,20.8995,0,16,3406.729672,20.8995,0,19,6227.72638,20.8995,0,16,3406.729672,20.8995,0,19,6227.72638,20.8995,0,16,3406.729672,20.8995,0,19,6227.72638,20.8995,0,16
96,5,1,24,141.4508051,8007.72,1,18.718259,600.3509843,8007.72,1,18.718259,170.5506779,8007.72,1,18.718259,687.7064243,8007.72,1,18.718259,144.9867288,8007.72,1,18.718259,593.321302,8007.72,1,18.718259,3400.51031,18.7029,0,19,6216.356976,18.7029,0,16,3400.51031,18.7029,0,19,6216.356976,18.7029,0,16,3400.51031,18.7029,0,19,6216.356976,18.7029,0,16,3400.51031,18.7029,0,19,6216.356976,18.7029,0,16
97,6,2,1,202.4017769,5426.46,1,18.650497,877.0743665,5426.46,1,18.650497,252.2623809,5426.46,1,18.650497,1048.511807,5426.46,1,18.650497,233.8163968,5426.46,1,18.650497,982.9547985,5426.46,1,18.650497,3396.067909,17.1867,0,19,6208.235973,17.1867,0,16,3396.067909,17.1867,0,19,6208.235973,17.1867,0,16,3396.067909,17.1867,0,19,6208.235973,17.1867,0,16,3396.067909,17.1867,0,19,6208.235973,17.1867,0,16
98,6,2,2,94.66452817,2845.21,1,18.644518,410.2129554,2845.21,1,18.644518,144.5251322,2845.21,1,18.644518,581.6503954,2845.21,1,18.644518,126.0791481,2845.21,1,18.644518,516.0933874,2845.21,1,18.644518,3394.290948,16.4261,0,19,6204.987572,16.4261,0,16,3394.290948,16.4261,0,19,6204.987572,16.4261,0,16,3394.290948,16.4261,0,19,6204.987572,16.4261,0,16,3394.290948,16.4261,0,19,6204.987572,16.4261,0,16
99,6,2,3,94.66452817,1551.93,1,18.606651,410.2129554,1551.93,1,18.606651,144.5251322,1551.93,1,18.606651,581.6503954,1551.93,1,18.606651,126.0791481,1551.93,1,18.606651,516.0933874,1551.93,1,18.606651,3395.179428,16.4337,0,19,6206.611772,16.4337,0,16,3395.179428,16.4337,0,19,6206.611772,16.4337,0,16,3395.179428,16.4337,0,19,6206.611772,16.4337,0,16,3395.179428,16.4337,0,19,6206.611772,16.4337,0,16
100,6,2,4,94.66452817,775.965,1,18.560812,410.2129554,775.965,1,18.560812,144.5251322,775.965,1,18.560812,581.6503954,775.965,1,18.560812,126.0791481,775.965,1,18.560812,516.0933874,775.965,1,18.560812,3399.91799,16.5374,0,19,6215.274175,16.5374,0,16,3399.91799,16.5374,0,19,6215.274175,16.5374,0,16,3399.91799,16.5374,0,19,6215.274175,16.5374,0,16,3399.91799,16.5374,0,19,6215.274175,16.5374,0,16
101,6,2,5,139.1518094,1034.62,1,18.524938,590.3886697,1034.62,1,18.524938,168.2516822,1034.62,1,18.524938,677.7441097,1034.62,1,18.524938,142.6877331,1034.62,1,18.524938,583.3589874,1034.62,1,18.524938,3409.987433,17.1581,0,19,6233.681782,17.1581,0,16,3409.987433,17.1581,0,19,6233.681782,17.1581,0,16,3409.987433,17.1581,0,19,6233.681782,17.1581,0,16,3409.987433,17.1581,0,19,6233.681782,17.1581,0,16
102,6,2,6,317.1009344,1810.58,1,18.495043,1311.091527,1810.58,1,18.495043,263.1578822,1810.58,1,18.495043,1062.118967,1810.58,1,18.495043,209.1220731,1810.58,1,18.495043,852.4213874,1810.58,1,18.495043,3425.980079,17.7552,0,19,6262.917392,17.7552,0,16,3425.980079,17.7552,0,19,6262.917392,17.7552,0,16,3425.980079,17.7552,0,19,6262.917392,17.7552,0,16,3425.980079,17.7552,0,19,6262.917392,17.7552,0,16
103,6,2,7,450.5627782,3103.86,1,18.503015,1851.61867,3103.86,1,18.503015,334.3375322,3103.86,1,18.503015,1350.40011,3103.86,1,18.503015,193.2345081,3103.86,1,18.503015,796.6160946,3103.86,1,18.503015,3447.007446,18.6756,0,19,6301.356805,18.6756,0,16,3447.007446,18.6756,0,19,6301.356805,18.6756,0,16,3447.007446,18.6756,0,19,6301.356805,18.6756,0,16,3447.007446,18.6756,0,19,6301.356805,18.6756,0,16
